Date,Value,Unit
2019-02-13 10:18:18 +0100,74,count/min
2019-02-13 10:25:06 +0100,81,count/min
2019-02-13 10:29:43 +0100,84,count/min
2019-02-13 10:35:54 +0100,91,count/min
2019-02-13 10:38:05 +0100,88,count/min
2019-02-13 10:45:49 +0100,88,count/min
2019-02-13 10:49:47 +0100,92,count/min
2019-02-13 10:54:36 +0100,84,count/min
2019-02-13 10:59:39 +0100,83,count/min
2019-02-13 11:06:32 +0100,87,count/min
2019-02-13 11:08:34 +0100,88,count/min
2019-02-13 11:15:00 +0100,77,count/min
2019-02-13 11:17:38 +0100,85,count/min
2019-02-13 11:26:53 +0100,88,count/min
2019-02-13 11:29:35 +0100,87,count/min
2019-02-13 11:36:57 +0100,84,count/min
2019-02-13 11:41:08 +0100,83,count/min
2019-02-13 11:44:58 +0100,82,count/min
2019-02-13 11:49:29 +0100,80,count/min
2019-02-13 11:55:23 +0100,72,count/min
2019-02-13 11:58:15 +0100,77,count/min
2019-02-13 12:04:34 +0100,78,count/min
2019-02-13 12:09:14 +0100,78,count/min
2019-02-13 12:14:29 +0100,75,count/min
2019-02-13 12:21:44 +0100,75,count/min
2019-02-13 12:22:54 +0100,79,count/min
2019-02-13 12:30:41 +0100,74,count/min
2019-02-13 12:37:29 +0100,72,count/min
2019-02-13 12:38:34 +0100,68,count/min
2019-02-13 12:44:39 +0100,73,count/min
2019-02-13 12:56:23 +0100,74,count/min
2019-02-13 13:00:40 +0100,76,count/min
2019-02-13 13:20:44 +0100,76,count/min
2019-02-13 13:26:09 +0100,75,count/min
2019-02-13 13:29:30 +0100,78,count/min
2019-02-13 13:37:20 +0100,78,count/min
2019-02-13 13:39:30 +0100,82,count/min
2019-02-13 13:44:58 +0100,87,count/min
2019-02-13 14:14:05 +0100,74,count/min
2019-02-13 14:22:23 +0100,90,count/min
2019-02-13 14:24:44 +0100,73,count/min
2019-02-13 14:29:08 +0100,78,count/min
2019-02-13 14:32:54 +0100,68,count/min
2019-02-13 14:38:29 +0100,81,count/min
2019-02-13 14:46:35 +0100,87,count/min
2019-02-13 14:50:26 +0100,82,count/min
2019-02-13 15:02:07 +0100,66,count/min
2019-02-13 15:12:01 +0100,87,count/min
2019-02-13 15:13:24 +0100,79,count/min
2019-02-13 15:21:52 +0100,81,count/min
2019-02-13 15:24:03 +0100,81,count/min
2019-02-13 15:31:11 +0100,84,count/min
2019-02-13 15:36:14 +0100,82,count/min
2019-02-13 15:37:54 +0100,86,count/min
2019-02-13 15:43:12 +0100,86,count/min
2019-02-13 15:50:52 +0100,87,count/min
2019-02-13 15:53:08 +0100,85,count/min
2019-02-13 15:57:35 +0100,83,count/min
2019-02-13 16:02:43 +0100,86,count/min
2019-02-13 16:08:15 +0100,84,count/min
2019-02-13 16:13:23 +0100,76,count/min
2019-02-13 16:22:28 +0100,83,count/min
2019-02-13 16:26:48 +0100,81,count/min
2019-02-13 16:31:32 +0100,82,count/min
2019-02-13 16:33:36 +0100,77,count/min
2019-02-13 16:42:26 +0100,80,count/min
2019-02-13 16:43:34 +0100,75,count/min
2019-02-13 16:48:36 +0100,80,count/min
2019-02-13 16:57:23 +0100,77,count/min
2019-02-13 16:59:30 +0100,80,count/min
2019-02-13 17:11:46 +0100,89,count/min
2019-02-13 17:17:18 +0100,72,count/min
2019-02-13 17:19:20 +0100,80,count/min
2019-02-13 17:25:48 +0100,74,count/min
2019-02-13 17:29:54 +0100,72,count/min
2019-02-13 17:36:55 +0100,75,count/min
2019-02-13 17:38:28 +0100,70,count/min
2019-02-13 17:45:18 +0100,71,count/min
2019-02-13 17:48:39 +0100,78,count/min
2019-02-13 17:53:46 +0100,77,count/min
2019-02-13 17:58:38 +0100,75,count/min
2019-02-13 18:04:51 +0100,75,count/min
2019-02-13 18:11:47 +0100,74,count/min
2019-02-13 18:18:43 +0100,89,count/min
2019-02-13 18:36:12 +0100,87,count/min
2019-02-13 18:42:57 +0100,74,count/min
2019-02-13 18:47:42 +0100,74,count/min
2019-02-13 18:57:12 +0100,70,count/min
2019-02-13 18:58:40 +0100,79,count/min
2019-02-13 19:07:17 +0100,72,count/min
2019-02-13 19:09:18 +0100,71,count/min
2019-02-13 19:13:03 +0100,71,count/min
2019-02-13 19:18:26 +0100,69,count/min
2019-02-13 19:23:37 +0100,71,count/min
2019-02-13 19:30:38 +0100,71,count/min
2019-02-13 19:35:11 +0100,71,count/min
2019-02-13 19:38:07 +0100,75,count/min
2019-02-13 19:47:03 +0100,65,count/min
2019-02-13 19:48:17 +0100,68,count/min
2019-02-13 19:53:28 +0100,72,count/min
2019-02-13 19:57:49 +0100,64,count/min
2019-02-13 20:13:38 +0100,63,count/min
2019-02-13 20:18:42 +0100,66,count/min
2019-02-13 20:31:39 +0100,66,count/min
2019-02-13 20:33:54 +0100,69,count/min
2019-02-13 20:44:24 +0100,64,count/min
2019-02-13 20:50:32 +0100,65,count/min
2019-02-13 20:54:39 +0100,65,count/min
2019-02-13 21:00:29 +0100,67,count/min
2019-02-13 21:04:29 +0100,68,count/min
2019-02-13 21:11:28 +0100,64,count/min
2019-02-13 21:13:32 +0100,63.4711,count/min
2019-02-13 21:13:04 +0100,63,count/min
2019-02-13 21:18:16 +0100,60,count/min
2019-02-13 21:22:56 +0100,60,count/min
2019-02-13 21:27:31 +0100,59,count/min
2019-02-13 21:33:06 +0100,59,count/min
2019-02-13 21:37:36 +0100,60,count/min
2019-02-13 21:43:39 +0100,64,count/min
2019-02-13 21:48:06 +0100,61,count/min
2019-02-13 21:53:45 +0100,60,count/min
2019-02-13 21:57:31 +0100,60,count/min
2019-02-13 22:02:31 +0100,60,count/min
2019-02-13 22:11:16 +0100,66,count/min
2019-02-13 22:13:54 +0100,66,count/min
2019-02-13 22:19:06 +0100,63,count/min
2019-02-13 22:24:26 +0100,61,count/min
2019-02-13 22:27:51 +0100,62,count/min
2019-02-13 22:34:06 +0100,64,count/min
2019-02-13 22:39:56 +0100,61,count/min
2019-02-13 22:47:11 +0100,60,count/min
2019-02-13 22:51:02 +0100,66,count/min
2019-02-13 22:56:10 +0100,64,count/min
2019-02-13 22:59:21 +0100,63,count/min
2019-02-13 23:04:59 +0100,66,count/min
2019-02-13 23:09:21 +0100,67,count/min
2019-02-13 23:14:17 +0100,63,count/min
2019-02-13 23:17:31 +0100,64,count/min
2019-02-13 23:26:31 +0100,64,count/min
2019-02-13 23:29:51 +0100,67,count/min
2019-02-13 23:33:01 +0100,66,count/min
2019-02-13 23:40:01 +0100,63,count/min
2019-02-13 23:42:56 +0100,63,count/min
2019-02-13 23:48:36 +0100,63,count/min
2019-02-13 23:57:19 +0100,69,count/min
2019-02-13 23:59:20 +0100,66,count/min
2019-02-14 00:02:41 +0100,66,count/min
2019-02-14 10:18:01 +0100,92,count/min
2019-02-14 10:10:49 +0100,82,count/min
2019-02-14 10:19:18 +0100,97,count/min
2019-02-14 10:25:15 +0100,89,count/min
2019-02-14 10:31:57 +0100,72,count/min
2019-02-14 10:32:30 +0100,71.1111,count/min
2019-02-14 10:35:23 +0100,72,count/min
2019-02-14 10:41:30 +0100,70,count/min
2019-02-14 10:44:41 +0100,66,count/min
2019-02-14 10:51:05 +0100,83,count/min
2019-02-14 11:00:39 +0100,81,count/min
2019-02-14 11:05:30 +0100,85,count/min
2019-02-14 11:12:28 +0100,86,count/min
2019-02-14 11:15:38 +0100,78,count/min
2019-02-14 11:18:34 +0100,78,count/min
2019-02-14 11:46:24 +0100,113,count/min
2019-02-14 11:49:36 +0100,122,count/min
2019-02-14 11:28:35 +0100,85,count/min
2019-02-14 12:01:50 +0100,95,count/min
2019-02-14 12:04:41 +0100,80,count/min
2019-02-14 12:08:28 +0100,83,count/min
2019-02-14 12:14:14 +0100,82,count/min
2019-02-14 12:21:22 +0100,74,count/min
2019-02-14 12:25:07 +0100,74,count/min
2019-02-14 12:28:17 +0100,73,count/min
2019-02-14 12:35:48 +0100,76,count/min
2019-02-14 12:38:38 +0100,73,count/min
2019-02-14 12:45:55 +0100,74,count/min
2019-02-14 12:52:20 +0100,74,count/min
2019-02-14 12:53:39 +0100,79,count/min
2019-02-14 13:01:37 +0100,77,count/min
2019-02-14 13:08:06 +0100,94,count/min
2019-02-14 13:04:56 +0100,83,count/min
2019-02-14 13:09:59 +0100,72,count/min
2019-02-14 13:16:38 +0100,100,count/min
2019-02-14 13:13:48 +0100,71,count/min
2019-02-14 13:19:03 +0100,84,count/min
2019-02-14 13:46:14 +0100,104,count/min
2019-02-14 13:49:04 +0100,104,count/min
2019-02-14 13:29:37 +0100,101,count/min
2019-02-14 13:58:16 +0100,92,count/min
2019-02-14 13:53:39 +0100,81,count/min
2019-02-14 14:02:12 +0100,77,count/min
2019-02-14 14:06:22 +0100,81,count/min
2019-02-14 14:17:31 +0100,87,count/min
2019-02-14 14:23:57 +0100,77,count/min
2019-02-14 14:28:46 +0100,79,count/min
2019-02-14 14:37:15 +0100,82,count/min
2019-02-14 14:43:49 +0100,95,count/min
2019-02-14 14:52:01 +0100,71,count/min
2019-02-14 14:54:09 +0100,70,count/min
2019-02-14 15:31:25 +0100,92,count/min
2019-02-14 15:34:14 +0100,89,count/min
2019-02-14 15:38:28 +0100,82,count/min
2019-02-14 15:45:56 +0100,80,count/min
2019-02-14 15:51:01 +0100,78,count/min
2019-02-14 16:07:49 +0100,86,count/min
2019-02-14 16:26:18 +0100,79,count/min
2019-02-14 16:33:09 +0100,79,count/min
2019-02-14 16:41:11 +0100,82,count/min
2019-02-14 16:44:40 +0100,72,count/min
2019-02-14 16:48:10 +0100,68,count/min
2019-02-14 17:00:00 +0100,81,count/min
2019-02-14 17:06:06 +0100,84,count/min
2019-02-14 17:21:48 +0100,84,count/min
2019-02-14 17:46:23 +0100,103,count/min
2019-02-14 17:51:55 +0100,99,count/min
2019-02-14 17:56:39 +0100,101,count/min
2019-02-14 17:57:41 +0100,98,count/min
2019-02-14 18:07:33 +0100,110,count/min
2019-02-14 18:16:41 +0100,102,count/min
2019-02-14 18:18:09 +0100,91,count/min
2019-02-14 18:23:13 +0100,96,count/min
2019-02-14 18:30:43 +0100,94,count/min
2019-02-14 18:36:47 +0100,96,count/min
2019-02-14 18:40:14 +0100,92,count/min
2019-02-14 18:45:55 +0100,93,count/min
2019-02-14 18:48:23 +0100,92,count/min
2019-02-14 18:55:55 +0100,84,count/min
2019-02-14 18:58:52 +0100,85,count/min
2019-02-14 19:04:48 +0100,86,count/min
2019-02-14 19:07:58 +0100,86,count/min
2019-02-14 19:12:33 +0100,85,count/min
2019-02-14 19:19:21 +0100,81,count/min
2019-02-14 19:25:02 +0100,91,count/min
2019-02-14 19:30:19 +0100,84,count/min
2019-02-14 19:37:16 +0100,90,count/min
2019-02-14 19:42:00 +0100,86,count/min
2019-02-14 20:02:18 +0100,85,count/min
2019-02-14 20:03:56 +0100,94,count/min
2019-02-14 20:12:16 +0100,81,count/min
2019-02-14 20:14:39 +0100,79,count/min
2019-02-14 20:18:19 +0100,76,count/min
2019-02-14 20:25:35 +0100,77,count/min
2019-02-14 20:28:45 +0100,70,count/min
2019-02-14 20:32:47 +0100,68,count/min
2019-02-14 20:42:05 +0100,70,count/min
2019-02-14 20:44:30 +0100,70,count/min
2019-02-14 20:48:05 +0100,71,count/min
2019-02-14 20:52:36 +0100,74,count/min
2019-02-14 20:59:04 +0100,76,count/min
2019-02-14 21:02:49 +0100,81,count/min
2019-02-14 21:10:16 +0100,77,count/min
2019-02-14 21:15:49 +0100,80,count/min
2019-02-14 21:21:07 +0100,86,count/min
2019-02-14 21:25:30 +0100,71,count/min
2019-02-14 21:31:36 +0100,67,count/min
2019-02-14 21:36:21 +0100,69,count/min
2019-02-14 21:40:52 +0100,70,count/min
2019-02-14 21:42:45 +0100,73,count/min
2019-02-14 21:50:09 +0100,62,count/min
2019-02-14 21:52:58 +0100,62,count/min
2019-02-14 21:59:44 +0100,65,count/min
2019-02-14 22:06:51 +0100,68,count/min
2019-02-14 22:11:27 +0100,65,count/min
2019-02-14 22:14:05 +0100,65,count/min
2019-02-14 22:21:04 +0100,70,count/min
2019-02-14 22:26:45 +0100,61,count/min
2019-02-14 22:27:59 +0100,61,count/min
2019-02-14 22:33:26 +0100,62,count/min
2019-02-14 22:40:11 +0100,59,count/min
2019-02-14 22:43:05 +0100,57,count/min
2019-02-14 22:49:16 +0100,61,count/min
2019-02-14 22:53:04 +0100,57,count/min
2019-02-14 22:57:31 +0100,58,count/min
2019-02-14 23:04:06 +0100,59,count/min
2019-02-14 23:07:31 +0100,58,count/min
2019-02-14 23:12:31 +0100,58,count/min
2019-02-14 23:17:31 +0100,58,count/min
2019-02-14 23:22:31 +0100,57,count/min
2019-02-14 23:27:46 +0100,57,count/min
2019-02-14 23:33:05 +0100,57,count/min
2019-02-14 23:37:41 +0100,56,count/min
2019-02-14 23:43:05 +0100,56,count/min
2019-02-14 23:47:36 +0100,56,count/min
2019-02-14 23:53:05 +0100,58,count/min
2019-02-14 23:58:01 +0100,59,count/min
2019-02-15 00:02:41 +0100,59,count/min
2019-02-15 00:07:41 +0100,59,count/min
2019-02-15 00:12:36 +0100,61,count/min
2019-02-15 00:17:31 +0100,61,count/min
2019-02-15 00:22:36 +0100,60,count/min
2019-02-15 00:27:41 +0100,59,count/min
2019-02-15 00:33:05 +0100,59,count/min
2019-02-15 00:37:36 +0100,59,count/min
2019-02-15 00:42:35 +0100,59,count/min
2019-02-15 00:47:31 +0100,59,count/min
2019-02-15 00:53:06 +0100,59,count/min
2019-02-15 00:57:41 +0100,60,count/min
2019-02-15 01:02:31 +0100,60,count/min
2019-02-15 01:09:01 +0100,59,count/min
2019-02-15 01:12:42 +0100,60,count/min
2019-02-15 01:20:47 +0100,68,count/min
2019-02-15 01:23:22 +0100,61,count/min
2019-02-15 01:31:49 +0100,62,count/min
2019-02-15 01:33:44 +0100,60,count/min
2019-02-15 01:37:47 +0100,62,count/min
2019-02-15 01:43:04 +0100,61,count/min
2019-02-15 01:48:19 +0100,59,count/min
2019-02-15 01:52:49 +0100,59,count/min
2019-02-15 01:57:48 +0100,60,count/min
2019-02-15 02:02:39 +0100,62,count/min
2019-02-15 02:07:49 +0100,60,count/min
2019-02-15 02:13:24 +0100,60,count/min
2019-02-15 02:17:48 +0100,60,count/min
2019-02-15 02:22:34 +0100,60,count/min
2019-02-15 02:28:19 +0100,60,count/min
2019-02-15 02:32:44 +0100,60,count/min
2019-02-15 02:37:59 +0100,61,count/min
2019-02-15 02:42:54 +0100,60,count/min
2019-02-15 02:47:54 +0100,61,count/min
2019-02-15 02:52:39 +0100,63,count/min
2019-02-15 02:57:59 +0100,62,count/min
2019-02-15 03:02:34 +0100,62,count/min
2019-02-15 03:08:19 +0100,62,count/min
2019-02-15 03:12:34 +0100,63,count/min
2019-02-15 03:17:54 +0100,63,count/min
2019-02-15 03:24:14 +0100,62,count/min
2019-02-15 03:28:49 +0100,62,count/min
2019-02-15 03:32:44 +0100,62,count/min
2019-02-15 03:38:44 +0100,62,count/min
2019-02-15 03:43:14 +0100,61,count/min
2019-02-15 03:47:47 +0100,62,count/min
2019-02-15 03:52:34 +0100,62,count/min
2019-02-15 03:57:34 +0100,61,count/min
2019-02-15 04:02:49 +0100,61,count/min
2019-02-15 04:08:04 +0100,61,count/min
2019-02-15 04:12:49 +0100,60,count/min
2019-02-15 04:17:34 +0100,60,count/min
2019-02-15 04:22:39 +0100,60,count/min
2019-02-15 04:28:39 +0100,59,count/min
2019-02-15 04:32:38 +0100,58,count/min
2019-02-15 04:37:50 +0100,58,count/min
2019-02-15 04:42:54 +0100,59,count/min
2019-02-15 04:48:24 +0100,60,count/min
2019-02-15 04:53:54 +0100,60,count/min
2019-02-15 04:58:59 +0100,57,count/min
2019-02-15 05:02:34 +0100,57,count/min
2019-02-15 05:08:14 +0100,58,count/min
2019-02-15 05:12:51 +0100,58,count/min
2019-02-15 05:17:41 +0100,58,count/min
2019-02-15 05:22:41 +0100,58,count/min
2019-02-15 05:28:01 +0100,58,count/min
2019-02-15 05:32:38 +0100,57,count/min
2019-02-15 05:37:48 +0100,57,count/min
2019-02-15 05:43:18 +0100,59,count/min
2019-02-15 05:48:18 +0100,57,count/min
2019-02-15 05:52:33 +0100,59,count/min
2019-02-15 05:58:13 +0100,63,count/min
2019-02-15 06:02:41 +0100,60,count/min
2019-02-15 06:08:08 +0100,60,count/min
2019-02-15 06:12:58 +0100,58,count/min
2019-02-15 06:18:18 +0100,55,count/min
2019-02-15 06:24:18 +0100,57,count/min
2019-02-15 06:28:13 +0100,59,count/min
2019-02-15 06:32:43 +0100,58,count/min
2019-02-15 06:37:47 +0100,58,count/min
2019-02-15 06:42:33 +0100,59,count/min
2019-02-15 06:48:38 +0100,58,count/min
2019-02-15 06:52:38 +0100,58,count/min
2019-02-15 06:57:47 +0100,57,count/min
2019-02-15 07:02:38 +0100,57,count/min
2019-02-15 07:08:03 +0100,58,count/min
2019-02-15 07:12:53 +0100,57,count/min
2019-02-15 07:18:03 +0100,56,count/min
2019-02-15 07:22:48 +0100,56,count/min
2019-02-15 07:28:58 +0100,59,count/min
2019-02-15 07:33:13 +0100,56,count/min
2019-02-15 07:38:18 +0100,57,count/min
2019-02-15 07:42:33 +0100,61,count/min
2019-02-15 07:49:45 +0100,62,count/min
2019-02-15 07:53:33 +0100,58,count/min
2019-02-15 07:57:47 +0100,59,count/min
2019-02-15 08:02:33 +0100,56,count/min
2019-02-15 08:08:44 +0100,57,count/min
2019-02-15 08:13:38 +0100,60,count/min
2019-02-15 08:17:48 +0100,58,count/min
2019-02-15 08:22:38 +0100,57,count/min
2019-02-15 08:28:08 +0100,57,count/min
2019-02-15 08:32:38 +0100,66,count/min
2019-02-15 08:38:07 +0100,70,count/min
2019-02-15 08:44:35 +0100,87,count/min
2019-02-15 08:48:19 +0100,73,count/min
2019-02-15 08:59:38 +0100,80,count/min
2019-02-15 09:03:28 +0100,72,count/min
2019-02-15 09:07:46 +0100,76,count/min
2019-02-15 09:15:32 +0100,76,count/min
2019-02-15 09:19:53 +0100,74,count/min
2019-02-15 09:26:27 +0100,82,count/min
2019-02-15 09:30:45 +0100,67,count/min
2019-02-15 09:32:59 +0100,68,count/min
2019-02-15 09:40:50 +0100,69,count/min
2019-02-15 09:42:32 +0100,75,count/min
2019-02-15 09:47:36 +0100,88,count/min
2019-02-15 09:55:40 +0100,68,count/min
2019-02-15 10:00:05 +0100,72,count/min
2019-02-15 10:02:42 +0100,72,count/min
2019-02-15 10:09:51 +0100,68,count/min
2019-02-15 10:16:57 +0100,70,count/min
2019-02-15 10:19:08 +0100,68,count/min
2019-02-15 10:24:12 +0100,65,count/min
2019-02-15 10:30:56 +0100,69,count/min
2019-02-15 10:34:17 +0100,74,count/min
2019-02-15 10:41:17 +0100,75,count/min
2019-02-15 10:43:13 +0100,70,count/min
2019-02-15 10:47:53 +0100,74,count/min
2019-02-15 10:55:07 +0100,78,count/min
2019-02-15 11:00:34 +0100,76,count/min
2019-02-15 11:06:27 +0100,82,count/min
2019-02-15 11:07:49 +0100,76,count/min
2019-02-15 11:13:08 +0100,75,count/min
2019-02-15 11:19:17 +0100,71,count/min
2019-02-15 11:25:08 +0100,76,count/min
2019-02-15 11:34:29 +0100,89,count/min
2019-02-15 11:50:02 +0100,95,count/min
2019-02-15 11:55:27 +0100,86,count/min
2019-02-15 11:58:14 +0100,74,count/min
2019-02-15 12:18:21 +0100,72,count/min
2019-02-15 12:29:54 +0100,72,count/min
2019-02-15 12:39:38 +0100,71,count/min
2019-02-15 13:11:32 +0100,83,count/min
2019-02-15 13:15:48 +0100,93,count/min
2019-02-15 13:22:57 +0100,102,count/min
2019-02-15 13:34:49 +0100,85,count/min
2019-02-15 13:39:50 +0100,76,count/min
2019-02-15 13:45:08 +0100,81,count/min
2019-02-15 13:54:49 +0100,78,count/min
2019-02-15 13:59:39 +0100,72.1127,count/min
2019-02-15 14:02:28 +0100,73,count/min
2019-02-15 14:08:17 +0100,74,count/min
2019-02-15 14:14:46 +0100,69,count/min
2019-02-15 14:17:54 +0100,70,count/min
2019-02-15 14:26:02 +0100,70,count/min
2019-02-15 14:27:38 +0100,76,count/min
2019-02-15 14:32:48 +0100,79,count/min
2019-02-15 14:38:11 +0100,79,count/min
2019-02-15 14:45:20 +0100,75,count/min
2019-02-15 14:50:06 +0100,77,count/min
2019-02-15 14:53:46 +0100,76,count/min
2019-02-15 14:58:59 +0100,75,count/min
2019-02-15 15:06:16 +0100,80,count/min
2019-02-15 15:08:31 +0100,76,count/min
2019-02-15 15:12:31 +0100,76,count/min
2019-02-15 15:20:25 +0100,85,count/min
2019-02-15 15:26:33 +0100,81,count/min
2019-02-15 15:28:15 +0100,84,count/min
2019-02-15 15:33:06 +0100,89,count/min
2019-02-15 15:52:05 +0100,74,count/min
2019-02-15 15:54:40 +0100,82,count/min
2019-02-15 16:00:40 +0100,75,count/min
2019-02-15 16:02:49 +0100,76,count/min
2019-02-15 16:08:07 +0100,77,count/min
2019-02-15 23:38:36 +0100,112,count/min
2019-02-15 23:44:13 +0100,89,count/min
2019-02-15 23:47:19 +0100,97,count/min
2019-02-15 23:57:24 +0100,72,count/min
2019-02-15 23:58:56 +0100,61.6867,count/min
2019-02-16 00:00:53 +0100,63,count/min
2019-02-16 00:02:33 +0100,61,count/min
2019-02-16 00:07:43 +0100,61,count/min
2019-02-16 00:12:48 +0100,62,count/min
2019-02-16 00:25:19 +0100,92,count/min
2019-02-16 00:17:48 +0100,63,count/min
2019-02-16 00:27:26 +0100,69,count/min
2019-02-16 00:28:35 +0100,64,count/min
2019-02-16 00:34:00 +0100,65,count/min
2019-02-16 00:39:10 +0100,65,count/min
2019-02-16 00:42:30 +0100,64,count/min
2019-02-16 00:47:30 +0100,66,count/min
2019-02-16 00:52:30 +0100,66,count/min
2019-02-16 00:57:45 +0100,67,count/min
2019-02-16 01:03:00 +0100,66,count/min
2019-02-16 01:12:15 +0100,65.3617,count/min
2019-02-16 01:07:50 +0100,67,count/min
2019-02-16 01:13:22 +0100,66,count/min
2019-02-16 01:17:52 +0100,66,count/min
2019-02-16 01:22:37 +0100,67,count/min
2019-02-16 01:27:57 +0100,66,count/min
2019-02-16 01:32:57 +0100,66,count/min
2019-02-16 01:37:33 +0100,66,count/min
2019-02-16 01:45:27 +0100,64,count/min
2019-02-16 01:47:52 +0100,62,count/min
2019-02-16 01:52:52 +0100,62,count/min
2019-02-16 01:58:17 +0100,66,count/min
2019-02-16 02:03:12 +0100,64,count/min
2019-02-16 02:07:32 +0100,64,count/min
2019-02-16 02:14:52 +0100,63,count/min
2019-02-16 02:18:32 +0100,62,count/min
2019-02-16 02:25:38 +0100,60,count/min
2019-02-16 02:27:33 +0100,60,count/min
2019-02-16 02:32:33 +0100,60,count/min
2019-02-16 02:37:38 +0100,60,count/min
2019-02-16 02:43:48 +0100,64,count/min
2019-02-16 02:47:58 +0100,64,count/min
2019-02-16 02:52:48 +0100,64,count/min
2019-02-16 02:57:48 +0100,65,count/min
2019-02-16 03:02:58 +0100,63,count/min
2019-02-16 03:08:03 +0100,62,count/min
2019-02-16 03:14:08 +0100,60,count/min
2019-02-16 03:17:43 +0100,59,count/min
2019-02-16 03:22:33 +0100,58,count/min
2019-02-16 03:27:33 +0100,59,count/min
2019-02-16 03:35:13 +0100,56,count/min
2019-02-16 03:38:08 +0100,57,count/min
2019-02-16 03:42:38 +0100,57,count/min
2019-02-16 03:47:33 +0100,58,count/min
2019-02-16 03:52:33 +0100,59,count/min
2019-02-16 03:58:38 +0100,59,count/min
2019-02-16 04:02:53 +0100,59,count/min
2019-02-16 04:07:51 +0100,56,count/min
